origin_date,sku_id,lead_time_days,current_stock,predicted_lead_demand,baseline_flag,candidate_flag,event_next_lead,forward_warning_event,warning_lead_days,risk_state
2026-05-12,SKU-1023,7,1869.0,1644.0754957715153,False,False,False,False,,Healthy
2026-05-12,SKU-1024,7,3253.0,1840.3230391844447,False,False,False,False,,Healthy
2026-05-13,SKU-1000,7,741.0,801.5101069193877,True,True,False,False,,Watch
2026-05-13,SKU-1001,5,1871.0,2216.60486492714,True,True,False,False,,Watch
2026-05-13,SKU-1002,3,0.0,698.9460879767909,True,True,True,False,1.0,Critical
2026-05-13,SKU-1003,7,1280.0,1387.941541782406,True,True,False,False,,Watch
2026-05-13,SKU-1004,7,15.0,1227.33357177922,True,True,True,True,1.0,Critical
2026-05-13,SKU-1005,10,1701.0,1099.2578791779833,False,False,False,False,,Healthy
2026-05-13,SKU-1006,10,7019.0,4898.345189709914,False,False,False,False,,Healthy
2026-05-13,SKU-1007,14,7568.0,6611.456843128578,False,False,False,False,,Healthy
2026-05-13,SKU-1008,5,395.0,432.81114151777905,True,True,True,True,5.0,Watch
2026-05-13,SKU-1009,14,8282.0,5258.448557572881,False,False,False,False,,Healthy
2026-05-13,SKU-1010,3,796.0,543.8842221608326,False,False,False,False,,Healthy
2026-05-13,SKU-1011,14,3595.0,2549.365433638152,False,False,False,False,,Healthy
2026-05-13,SKU-1012,14,8213.0,5867.89249661181,False,False,False,False,,Healthy
2026-05-13,SKU-1013,10,5037.0,4634.837988257398,False,False,False,False,,Healthy
2026-05-13,SKU-1014,7,3055.0,1943.3537621616279,False,False,False,False,,Healthy
2026-05-13,SKU-1015,7,814.0,2542.2012136333587,True,True,False,False,,Critical
2026-05-13,SKU-1016,14,2213.0,3698.461563604926,True,True,False,False,,Watch
2026-05-13,SKU-1017,3,0.0,905.6235054457583,True,True,False,False,,Critical
2026-05-13,SKU-1018,14,5056.0,4002.616726823462,False,False,False,False,,Healthy
2026-05-13,SKU-1019,14,10942.0,7896.4526631836625,False,False,False,False,,Healthy
2026-05-13,SKU-1020,14,6724.0,5798.973090468306,False,False,False,False,,Healthy
2026-05-13,SKU-1021,10,5374.0,4146.768802329783,False,False,False,False,,Healthy
2026-05-13,SKU-1022,3,763.0,533.8129182156259,False,False,False,False,,Healthy
2026-05-13,SKU-1023,7,1593.0,1629.4753460836291,True,True,False,False,,Watch
2026-05-14,SKU-1000,7,1352.0,803.672124899809,False,False,False,False,,Healthy
2026-05-14,SKU-1001,5,4668.0,2238.345862608818,False,False,False,False,,Overstock
2026-05-14,SKU-1002,3,0.0,681.1077576933044,True,True,True,False,1.0,Critical
2026-05-14,SKU-1003,7,1072.0,1381.9382732176805,True,True,False,False,,Watch
2026-05-14,SKU-1004,7,0.0,1244.5998083153745,True,True,True,False,1.0,Critical
2026-05-14,SKU-1005,10,1599.0,1093.020307793486,False,False,False,False,,Healthy
2026-05-14,SKU-1006,10,6313.0,5020.226572424577,False,False,False,False,,Healthy
2026-05-14,SKU-1007,14,7084.0,6646.955499776276,False,False,False,False,,Healthy
2026-05-14,SKU-1008,5,309.0,430.9198322293421,True,True,True,True,4.0,Watch
2026-05-14,SKU-1009,14,7934.0,5236.414178830589,False,False,False,False,,Healthy
2026-05-14,SKU-1010,3,609.0,554.1766437323774,False,False,False,False,,Healthy
2026-05-14,SKU-1011,14,3382.0,2565.7378124763745,False,False,False,False,,Healthy
2026-05-14,SKU-1012,14,7722.0,5802.133093091912,False,False,False,False,,Healthy
2026-05-14,SKU-1013,10,4564.0,4677.660270109982,True,True,False,False,,Watch
2026-05-14,SKU-1014,7,2600.0,1938.2914279710253,False,False,False,False,,Healthy
2026-05-14,SKU-1015,7,427.0,2519.843511137323,True,True,False,False,,Critical
2026-05-14,SKU-1016,14,2060.0,3578.646461612009,True,True,False,False,,Watch
2026-05-14,SKU-1017,3,564.0,951.029189452353,True,True,True,True,3.0,Critical
2026-05-14,SKU-1018,14,4673.0,4055.4697782476314,False,False,False,False,,Healthy
2026-05-14,SKU-1019,14,10231.0,7540.678481799553,False,False,False,False,,Healthy
2026-05-14,SKU-1020,14,6346.0,5683.513208468228,False,False,False,False,,Healthy
2026-05-14,SKU-1021,10,4890.0,4116.5841202633255,False,False,False,False,,Healthy
2026-05-14,SKU-1022,3,583.0,502.85257196006353,False,False,False,False,,Healthy
2026-05-14,SKU-1023,7,1356.0,1623.3574521218309,True,True,False,False,,Watch
2026-05-14,SKU-1024,7,2747.0,1791.5056760493762,False,False,False,False,,Healthy
2026-05-15,SKU-1000,7,1241.0,793.7917838650625,False,False,False,False,,Healthy
2026-05-15,SKU-1001,5,4257.0,2201.7687811003616,False,False,False,False,,Overstock
2026-05-15,SKU-1003,7,849.0,1366.3208934857441,True,True,False,False,,Watch
2026-05-15,SKU-1004,7,0.0,1257.4360261090012,True,True,True,False,1.0,Critical
2026-05-15,SKU-1005,10,1518.0,1075.6559474888654,False,False,False,False,,Healthy
2026-05-15,SKU-1006,10,5923.0,4992.460583233598,False,False,False,False,,Healthy
2026-05-15,SKU-1007,14,6654.0,6457.702828729141,False,False,False,False,,Healthy
2026-05-15,SKU-1008,5,222.0,432.6588799871448,True,True,True,True,3.0,Critical
2026-05-15,SKU-1009,14,7495.0,5326.146714556038,False,False,False,False,,Healthy
2026-05-15,SKU-1010,3,465.0,503.908945148467,True,True,False,False,,Watch
2026-05-15,SKU-1011,14,3320.0,2611.966912074668,False,False,False,False,,Healthy
2026-05-15,SKU-1012,14,7350.0,5825.981756857221,False,False,False,False,,Healthy
2026-05-15,SKU-1013,10,4188.0,4616.105945118659,True,True,False,False,,Watch
2026-05-15,SKU-1014,7,2346.0,1922.3682368790683,False,False,False,False,,Healthy
2026-05-15,SKU-1015,7,163.0,2520.054625001413,True,True,False,False,,Critical
2026-05-15,SKU-1016,14,1825.0,3660.47277739307,True,True,False,False,,Watch
2026-05-15,SKU-1017,3,321.0,899.663976142934,True,True,True,True,2.0,Critical
2026-05-15,SKU-1018,14,4352.0,4074.89773672924,False,False,False,False,,Healthy
2026-05-15,SKU-1019,14,9704.0,7632.014476547676,False,False,False,False,,Healthy
2026-05-15,SKU-1020,14,5849.0,5668.007154638076,False,False,False,False,,Healthy
2026-05-15,SKU-1021,10,4409.0,4177.777406995619,False,False,False,False,,Healthy
2026-05-15,SKU-1022,3,363.0,486.5353688475635,True,True,False,False,,Critical
2026-05-15,SKU-1023,7,1163.0,1643.610908186715,True,True,False,False,,Watch
2026-05-15,SKU-1024,7,2519.0,1792.02388548625,False,False,False,False,,Healthy
2026-05-16,SKU-1000,7,1151.0,772.0559993015727,False,False,False,False,,Healthy
2026-05-16,SKU-1001,5,3898.0,2073.8915712021553,False,False,False,False,,Overstock
2026-05-16,SKU-1003,7,2670.0,1389.2265698316912,False,False,False,False,,Overstock
2026-05-16,SKU-1004,7,0.0,1217.037701958716,True,True,True,False,1.0,Critical
2026-05-16,SKU-1005,10,1446.0,1046.723717752534,False,False,False,False,,Healthy
2026-05-16,SKU-1006,10,5510.0,5031.405363991712,False,False,False,False,,Healthy
2026-05-16,SKU-1007,14,6315.0,6555.830316805839,True,True,False,False,,Watch
2026-05-16,SKU-1008,5,155.0,446.04603769039045,True,True,True,True,2.0,Critical
2026-05-16,SKU-1009,14,7224.0,5352.2278291751945,False,False,False,False,,Healthy
2026-05-16,SKU-1010,3,343.0,537.0720941077552,True,True,False,False,,Critical
2026-05-16,SKU-1011,14,3157.0,2534.605199502918,False,False,False,False,,Healthy
2026-05-16,SKU-1012,14,6933.0,5954.872832375942,False,False,False,False,,Healthy
2026-05-16,SKU-1013,10,3960.0,4653.676012333693,True,True,False,False,,Watch
2026-05-16,SKU-1014,7,2165.0,1888.5632810788977,False,False,False,False,,Healthy
2026-05-16,SKU-1015,7,3433.0,2552.573091669522,False,False,False,False,,Healthy
2026-05-16,SKU-1016,14,1687.0,3628.0899202396345,True,True,False,False,,Watch
2026-05-16,SKU-1017,3,171.0,879.3288757071775,True,True,True,True,1.0,Critical
2026-05-16,SKU-1018,14,4114.0,4011.7541886748018,False,False,False,False,,Healthy
2026-05-16,SKU-1019,14,9202.0,7753.866174556461,False,False,False,False,,Healthy
2026-05-16,SKU-1020,14,5413.0,5812.150167543263,True,True,False,False,,Watch
2026-05-16,SKU-1021,10,4129.0,4165.254658164397,True,True,False,False,,Watch
2026-05-16,SKU-1022,3,866.0,504.57838379430177,False,False,False,False,,Healthy
2026-05-16,SKU-1023,7,992.0,1668.8696821094045,True,True,False,False,,Watch
2026-05-16,SKU-1024,7,2353.0,1742.928032771809,False,False,False,False,,Healthy
2026-05-17,SKU-1000,7,1024.0,710.9857576494974,False,False,False,False,,Healthy
2026-05-17,SKU-1001,5,3457.0,2119.399743496215,False,False,False,False,,Healthy
2026-05-17,SKU-1003,7,2535.0,1397.5999180498484,False,False,False,False,,Healthy
2026-05-17,SKU-1004,7,0.0,1210.3620715757866,True,True,True,False,1.0,Critical
2026-05-17,SKU-1005,10,1365.0,1039.0382845152599,False,False,False,False,,Healthy
2026-05-17,SKU-1006,10,5074.0,5091.545832197369,True,True,False,False,,Watch
2026-05-17,SKU-1007,14,5852.0,6678.688036549083,True,True,False,False,,Watch
2026-05-17,SKU-1008,5,66.0,462.2740625889854,True,True,True,True,1.0,Critical
2026-05-17,SKU-1009,14,6957.0,5403.027834202961,False,False,False,False,,Healthy
2026-05-17,SKU-1010,3,835.0,584.8047099206483,False,False,False,False,,Healthy
2026-05-17,SKU-1011,14,3004.0,2551.2771194695574,False,False,False,False,,Healthy
2026-05-17,SKU-1012,14,6479.0,6101.936687037311,False,False,False,False,,Healthy
2026-05-17,SKU-1013,10,3593.0,4682.992423437824,True,True,False,False,,Watch
2026-05-17,SKU-1014,7,1943.0,1914.2434665903727,False,True,False,False,,Watch
2026-05-17,SKU-1015,7,3146.0,2556.3680218051973,False,False,False,False,,Healthy
2026-05-17,SKU-1016,14,1500.0,3688.440178268276,True,True,False,False,,Watch
2026-05-17,SKU-1017,3,0.0,941.3850120774418,True,True,True,False,1.0,Critical
2026-05-17,SKU-1018,14,3860.0,4064.2110907314745,True,True,False,False,,Watch
2026-05-17,SKU-1019,14,8727.0,7785.754520386658,False,False,False,False,,Healthy
2026-05-17,SKU-1020,14,5038.0,5894.542324629871,True,True,False,False,,Watch
2026-05-17,SKU-1021,10,3769.0,4230.259078497598,True,True,False,False,,Watch
2026-05-17,SKU-1022,3,723.0,536.2731888118245,False,False,False,False,,Healthy
2026-05-17,SKU-1023,7,764.0,1707.4968779423796,True,True,False,False,,Watch
2026-05-17,SKU-1024,7,2199.0,1736.5058578451838,False,False,False,False,,Healthy
2026-05-18,SKU-1000,7,894.0,724.3329563639646,False,False,False,False,,Healthy
2026-05-18,SKU-1001,5,3032.0,2107.8449002700186,False,False,False,False,,Healthy
2026-05-18,SKU-1003,7,2313.0,1397.7813908321573,False,False,False,False,,Healthy
2026-05-18,SKU-1004,7,0.0,1203.8750973892838,True,True,True,False,1.0,Critical
2026-05-18,SKU-1005,10,1263.0,1060.0311756954254,False,False,False,False,,Healthy
2026-05-18,SKU-1006,10,4535.0,5260.3541173798685,True,True,False,False,,Watch
2026-05-18,SKU-1007,14,5245.0,6710.6834631320025,True,True,False,False,,Watch
2026-05-18,SKU-1008,5,0.0,442.2846820826288,True,True,True,False,1.0,Critical
2026-05-18,SKU-1009,14,6698.0,5317.95160262772,False,False,False,False,,Healthy
2026-05-18,SKU-1010,3,622.0,606.9874776980078,False,False,False,False,,Healthy
2026-05-18,SKU-1011,14,2894.0,2634.757777873365,False,False,False,False,,Healthy
2026-05-18,SKU-1012,14,6004.0,6148.899779741872,True,True,False,False,,Watch
2026-05-18,SKU-1013,10,3177.0,4567.0128417467595,True,True,False,False,,Watch
2026-05-18,SKU-1014,7,1664.0,1941.2716837266469,True,True,False,False,,Watch
2026-05-18,SKU-1015,7,2762.0,2556.496904248748,False,False,False,False,,Healthy
2026-05-18,SKU-1016,14,1269.0,3589.9353290197287,True,True,False,False,,Watch
2026-05-18,SKU-1017,3,0.0,946.1110618265528,True,True,False,False,,Critical
2026-05-18,SKU-1018,14,3591.0,4127.290326277963,True,True,False,False,,Watch
2026-05-18,SKU-1019,14,8057.0,7818.183991487318,False,False,False,False,,Healthy
2026-05-18,SKU-1020,14,4653.0,5770.925042940523,True,True,False,False,,Watch
2026-05-18,SKU-1021,10,3310.0,4253.677072023297,True,True,False,False,,Watch
2026-05-18,SKU-1022,3,505.0,544.6384513644028,True,True,True,True,3.0,Watch
2026-05-18,SKU-1023,7,2091.0,1675.7141325300897,False,False,False,False,,Healthy
2026-05-18,SKU-1024,7,2017.0,1728.8862534240973,False,False,False,False,,Healthy
2026-05-19,SKU-1000,7,805.0,702.8690799450059,False,False,False,False,,Healthy
2026-05-19,SKU-1001,5,2533.0,2029.5765939706068,False,False,False,False,,Healthy
2026-05-19,SKU-1003,7,2138.0,1416.029675337007,False,False,False,False,,Healthy
2026-05-19,SKU-1004,7,0.0,1234.6470508505831,True,True,True,False,1.0,Critical
2026-05-19,SKU-1005,10,1173.0,1050.8664433976296,False,False,False,False,,Healthy
2026-05-19,SKU-1006,10,10844.0,5153.195521300693,False,False,False,False,,Overstock
2026-05-19,SKU-1007,14,4557.0,6614.919251866004,True,True,False,False,,Watch
2026-05-19,SKU-1008,5,0.0,455.1340677729302,True,True,True,False,1.0,Critical
2026-05-19,SKU-1009,14,6332.0,5193.9114696605,False,False,False,False,,Healthy
2026-05-19,SKU-1010,3,431.0,582.9338911494094,True,True,True,True,3.0,Watch
2026-05-19,SKU-1011,14,2713.0,2645.3914412837953,False,True,False,False,,Watch
2026-05-19,SKU-1012,14,13303.0,6079.773551040134,False,False,False,False,,Overstock
2026-05-19,SKU-1013,10,2663.0,4665.207687514598,True,True,False,False,,Watch
2026-05-19,SKU-1014,7,1400.0,1931.2697475986186,True,True,False,False,,Watch
2026-05-19,SKU-1015,7,2325.0,2564.509932908774,True,True,False,False,,Watch
2026-05-19,SKU-1016,14,961.0,3608.7914674718822,True,True,False,False,,Watch
2026-05-19,SKU-1017,3,388.0,930.0831260885037,True,True,False,False,,Critical
2026-05-19,SKU-1018,14,3278.0,4149.84008878718,True,True,False,False,,Watch
2026-05-19,SKU-1019,14,7341.0,7949.859852408926,True,True,False,False,,Watch
2026-05-19,SKU-1020,14,4419.0,5640.773803968662,True,True,False,False,,Watch
2026-05-19,SKU-1021,10,2944.0,4258.435037313506,True,True,False,False,,Watch
2026-05-19,SKU-1022,3,325.0,545.3778723054992,True,True,True,True,2.0,Critical
2026-05-19,SKU-1023,7,1834.0,1670.5495225375062,False,False,False,False,,Healthy
2026-05-19,SKU-1024,7,1685.0,1662.1757263431582,False,False,False,False,,Healthy
2026-05-20,SKU-1000,7,709.0,771.373921790864,True,True,False,False,,Watch
2026-05-20,SKU-1001,5,2082.0,2022.811082217149,False,True,False,False,,Watch
2026-05-20,SKU-1003,7,1862.0,1368.253269356901,False,False,False,False,,Healthy
2026-05-20,SKU-1004,7,0.0,1242.5054526883562,True,True,True,False,1.0,Critical
2026-05-20,SKU-1005,10,1080.0,992.689602567088,False,False,False,False,,Healthy
2026-05-20,SKU-1006,10,10181.0,5078.702972758684,False,False,False,False,,Overstock
2026-05-20,SKU-1007,14,4078.0,6452.665887628997,True,True,False,False,,Watch
2026-05-20,SKU-1008,5,0.0,417.5112601666659,True,True,True,False,1.0,Critical
2026-05-20,SKU-1009,14,5994.0,5231.440117297172,False,False,False,False,,Healthy
2026-05-20,SKU-1010,3,240.0,521.9804015050837,True,True,True,True,2.0,Watch
2026-05-20,SKU-1011,14,2484.0,2620.330936776401,True,True,False,False,,Watch
2026-05-20,SKU-1012,14,12857.0,6064.084635675772,False,False,False,False,,Overstock
2026-05-20,SKU-1013,10,7902.0,4440.991548074049,False,False,False,False,,Overstock
2026-05-20,SKU-1014,7,956.0,1950.9342290787558,True,True,False,False,,Watch
2026-05-20,SKU-1015,7,1929.0,2497.1002067678373,True,True,False,False,,Watch
2026-05-20,SKU-1016,14,5464.0,3617.1373298909757,False,False,False,False,,Healthy
2026-05-20,SKU-1017,3,49.0,886.6499259228602,True,True,False,False,,Critical
2026-05-20,SKU-1018,14,2831.0,4158.452684876271,True,True,False,False,,Watch
2026-05-20,SKU-1019,14,16050.0,7904.680651436985,False,False,False,False,,Healthy
2026-05-20,SKU-1020,14,3790.0,5472.054042719041,True,True,False,False,,Watch
2026-05-20,SKU-1021,10,2532.0,4073.3010847878186,True,True,False,False,,Watch
2026-05-20,SKU-1022,3,133.0,484.7816672842134,True,True,True,True,1.0,Critical
2026-05-20,SKU-1023,7,3444.0,1657.624404747213,False,False,False,False,,Healthy
2026-05-20,SKU-1024,7,3884.0,1661.9356040363818,False,False,False,False,,Overstock
2026-05-21,SKU-1000,7,598.0,760.5409359729825,True,True,False,False,,Watch
2026-05-21,SKU-1001,5,1605.0,1998.7489467886915,True,True,False,False,,Watch
2026-05-21,SKU-1003,7,1673.0,1365.8945200524515,False,False,False,False,,Healthy
2026-05-21,SKU-1004,7,0.0,1229.234941176,True,True,False,False,,Critical
2026-05-21,SKU-1005,10,994.0,959.2296870762057,False,False,False,False,,Healthy
2026-05-21,SKU-1006,10,9655.0,4993.458068842318,False,False,False,False,,Overstock
2026-05-21,SKU-1007,14,3533.0,6582.047916323929,True,True,False,False,,Watch
2026-05-21,SKU-1008,5,0.0,414.79447510251657,True,True,True,False,1.0,Critical
2026-05-21,SKU-1009,14,5678.0,5175.698113236115,False,False,False,False,,Healthy
2026-05-21,SKU-1010,3,5.0,505.1508503714632,True,True,True,True,1.0,Critical
2026-05-21,SKU-1011,14,2297.0,2590.899126667799,True,True,False,False,,Watch
2026-05-21,SKU-1012,14,12444.0,6129.062029890091,False,False,False,False,,Overstock
2026-05-21,SKU-1013,10,7378.0,4475.559679522599,False,False,False,False,,Healthy
2026-05-21,SKU-1014,7,3343.0,1924.2683124976131,False,False,False,False,,Healthy
2026-05-21,SKU-1015,7,1518.0,2497.23914905292,True,True,False,False,,Watch
2026-05-21,SKU-1016,14,5259.0,3675.456562572833,False,False,False,False,,Healthy
2026-05-21,SKU-1017,3,864.0,833.4552560215051,False,True,False,False,,Critical
2026-05-21,SKU-1018,14,8615.0,4056.7332555031335,False,False,False,False,,Healthy
2026-05-21,SKU-1019,14,15393.0,7880.061141255012,False,False,False,False,,Overstock
2026-05-21,SKU-1020,14,9140.0,5434.662826949955,False,False,False,False,,Healthy
2026-05-21,SKU-1021,10,1911.0,4346.458151534222,True,True,False,False,,Watch
2026-05-21,SKU-1022,3,0.0,492.8227112553198,True,True,True,False,1.0,Critical
2026-05-21,SKU-1023,7,3183.0,1661.167075484637,False,False,False,False,,Healthy
2026-05-21,SKU-1024,7,3610.0,1665.2788749166534,False,False,False,False,,Overstock
2026-05-22,SKU-1000,7,1559.0,728.4430654601866,False,False,False,False,,Overstock
2026-05-22,SKU-1001,5,1159.0,2002.0173449242875,True,True,False,False,,Watch
2026-05-22,SKU-1003,7,1492.0,1388.912881918076,False,False,False,False,,Healthy
2026-05-22,SKU-1004,7,1606.0,1221.4005486475164,False,True,False,False,,Watch
2026-05-22,SKU-1005,10,905.0,973.5704990061358,True,True,True,True,10.0,Watch
2026-05-22,SKU-1006,10,9237.0,4905.405906147229,False,False,False,False,,Overstock
2026-05-22,SKU-1007,14,2946.0,6667.29870671793,True,True,False,False,,Watch
2026-05-22,SKU-1008,5,0.0,417.69752412546546,True,True,True,False,1.0,Critical
2026-05-22,SKU-1009,14,5301.0,5135.013660725473,False,False,False,False,,Healthy
2026-05-22,SKU-1010,3,0.0,506.8619645889307,True,True,True,False,1.0,Critical
2026-05-22,SKU-1012,14,12021.0,6142.785305225503,False,False,False,False,,Overstock
2026-05-22,SKU-1013,10,6942.0,4517.986353688889,False,False,False,False,,Healthy
2026-05-22,SKU-1014,7,2990.0,1948.970625125256,False,False,False,False,,Healthy
2026-05-22,SKU-1015,7,1267.0,2497.5306017418166,True,True,False,False,,Watch
2026-05-22,SKU-1016,14,4991.0,3612.549290115,False,False,False,False,,Healthy
2026-05-22,SKU-1017,3,577.0,815.4446210364345,True,True,False,False,,Critical
2026-05-22,SKU-1018,14,8369.0,4041.4482603099036,False,False,False,False,,Overstock
2026-05-22,SKU-1019,14,14831.0,7800.858900499721,False,False,False,False,,Overstock
2026-05-22,SKU-1020,14,8809.0,5492.012653351181,False,False,False,False,,Healthy
2026-05-22,SKU-1021,10,1542.0,4266.676373552607,True,True,False,False,,Watch
2026-05-22,SKU-1022,3,0.0,486.0772351169044,True,True,True,False,1.0,Critical
2026-05-22,SKU-1023,7,2980.0,1644.8375119161126,False,False,False,False,,Healthy
2026-05-22,SKU-1024,7,3377.0,1669.383071103696,False,False,False,False,,Overstock
2026-05-23,SKU-1000,7,1471.0,748.9897634227356,False,False,False,False,,Overstock
2026-05-23,SKU-1001,5,3660.0,2085.774568131422,False,False,False,False,,Healthy
2026-05-23,SKU-1003,7,1325.0,1403.8996509246856,True,True,False,False,,Watch
2026-05-23,SKU-1004,7,1468.0,1232.6379363191272,False,True,False,False,,Watch
2026-05-23,SKU-1005,10,808.0,1013.3476030929962,True,True,True,True,9.0,Watch
2026-05-23,SKU-1006,10,9053.0,4961.437148917567,False,False,False,False,,Overstock
2026-05-23,SKU-1007,14,12448.0,6631.496267115634,False,False,False,False,,Healthy
2026-05-23,SKU-1008,5,0.0,418.2396127567322,True,True,True,False,1.0,Critical
2026-05-23,SKU-1009,14,4568.0,5201.080489184735,True,True,False,False,,Watch
2026-05-23,SKU-1010,3,0.0,549.6146963316414,True,True,False,False,,Critical
2026-05-23,SKU-1011,14,2057.0,2551.2360160061007,True,True,False,False,,Watch
2026-05-23,SKU-1012,14,11624.0,6215.562379723995,False,False,False,False,,Overstock
2026-05-23,SKU-1013,10,6574.0,4486.587845365708,False,False,False,False,,Healthy
2026-05-23,SKU-1014,7,2875.0,1897.1199468177572,False,False,False,False,,Healthy
2026-05-23,SKU-1015,7,3717.0,2531.5467258721314,False,False,False,False,,Healthy
2026-05-23,SKU-1016,14,4857.0,3594.4717106024755,False,False,False,False,,Healthy
2026-05-23,SKU-1017,3,306.0,855.5948366345355,True,True,False,False,,Critical
2026-05-23,SKU-1018,14,8189.0,4068.7436876569022,False,False,False,False,,Overstock
2026-05-23,SKU-1019,14,14348.0,7739.389220469147,False,False,False,False,,Overstock
2026-05-23,SKU-1020,14,8536.0,5388.509795254356,False,False,False,False,,Healthy
2026-05-23,SKU-1021,10,1246.0,4310.02550758116,True,True,False,False,,Watch
2026-05-23,SKU-1022,3,0.0,507.1618873817642,True,True,True,False,1.0,Critical
2026-05-23,SKU-1023,7,2918.0,1639.2554371766935,False,False,False,False,,Healthy
2026-05-23,SKU-1024,7,3178.0,1664.1473975268054,False,False,False,False,,Overstock
2026-05-24,SKU-1000,7,1303.0,742.906375761878,False,False,False,False,,Healthy
2026-05-24,SKU-1001,5,3235.0,2132.9056828987486,False,False,False,False,,Healthy
2026-05-24,SKU-1003,7,1275.0,1309.7360597410557,True,True,False,False,,Watch
2026-05-24,SKU-1004,7,2798.0,1265.227060916399,False,False,False,False,,Overstock
2026-05-24,SKU-1005,10,700.0,1018.4266557043649,True,True,True,True,8.0,Watch
2026-05-24,SKU-1006,10,8571.0,5016.941896841976,False,False,False,False,,Overstock
2026-05-24,SKU-1007,14,11987.0,6703.055938249709,False,False,False,False,,Overstock
2026-05-24,SKU-1008,5,0.0,428.446524798644,True,True,True,False,1.0,Critical
2026-05-24,SKU-1009,14,4504.0,5191.29990823724,True,True,False,False,,Watch
2026-05-24,SKU-1010,3,641.0,583.1844158650154,False,True,False,False,,Watch
2026-05-24,SKU-1011,14,1924.0,2527.3100962958674,True,True,False,False,,Watch
2026-05-24,SKU-1012,14,11157.0,6292.4958827695355,False,False,False,False,,Overstock
2026-05-24,SKU-1013,10,6095.0,4522.878935157572,False,False,False,False,,Healthy
2026-05-24,SKU-1014,7,2641.0,1900.3381911185677,False,False,False,False,,Healthy
2026-05-24,SKU-1016,14,4650.0,3484.7940819979567,False,False,False,False,,Healthy
2026-05-24,SKU-1017,3,900.0,893.8070189368153,False,True,True,True,3.0,Critical
2026-05-24,SKU-1018,14,7886.0,4051.3847776920134,False,False,False,False,,Overstock
2026-05-24,SKU-1019,14,13881.0,7832.393039438277,False,False,False,False,,Healthy
2026-05-24,SKU-1020,14,7908.0,5235.816774123876,False,False,False,False,,Healthy
2026-05-24,SKU-1021,10,5416.0,4428.336733271162,False,False,False,False,,Healthy
2026-05-24,SKU-1022,3,0.0,544.4264936206547,True,True,True,False,1.0,Critical
2026-05-24,SKU-1023,7,2709.0,1650.5457768049148,False,False,False,False,,Healthy
2026-05-24,SKU-1024,7,2912.0,1701.5694250344984,False,False,False,False,,Healthy
2026-05-25,SKU-1000,7,1188.0,737.1040291989244,False,False,False,False,,Healthy
2026-05-25,SKU-1001,5,2831.0,2166.1004683174638,False,False,False,False,,Healthy
2026-05-25,SKU-1003,7,1017.0,1332.0567504022642,True,True,False,False,,Watch
2026-05-25,SKU-1004,7,2661.0,1214.9247002088716,False,False,False,False,,Overstock
2026-05-25,SKU-1005,10,597.0,1004.9552119131752,True,True,True,True,7.0,Watch
2026-05-25,SKU-1007,14,11590.0,6712.778459039362,False,False,False,False,,Healthy
2026-05-25,SKU-1008,5,0.0,425.60906779504387,True,True,True,False,1.0,Critical
2026-05-25,SKU-1009,14,4225.0,5213.013035324083,True,True,False,False,,Watch
2026-05-25,SKU-1010,3,436.0,606.3771507740718,True,True,True,True,3.0,Critical
2026-05-25,SKU-1011,14,1753.0,2590.752392030719,True,True,False,False,,Watch
2026-05-25,SKU-1012,14,10751.0,6209.773987409104,False,False,False,False,,Overstock
2026-05-25,SKU-1013,10,5604.0,4592.90170168974,False,False,False,False,,Healthy
2026-05-25,SKU-1014,7,2077.0,1954.7746624484548,False,False,False,False,,Healthy
2026-05-25,SKU-1015,7,3060.0,2537.015346602477,False,False,False,False,,Healthy
2026-05-25,SKU-1016,14,4376.0,3484.4550654726822,False,False,False,False,,Healthy
2026-05-25,SKU-1017,3,537.0,942.2106607167152,True,True,True,True,2.0,Critical
2026-05-25,SKU-1018,14,7568.0,4099.277366815233,False,False,False,False,,Overstock
2026-05-25,SKU-1019,14,13395.0,7745.841178014062,False,False,False,False,,Healthy
2026-05-25,SKU-1020,14,7556.0,5510.661908988834,False,False,False,False,,Healthy
2026-05-25,SKU-1021,10,5053.0,4402.662136002457,False,False,False,False,,Healthy
2026-05-25,SKU-1022,3,0.0,617.4847349078366,True,True,False,False,,Critical
2026-05-25,SKU-1023,7,2489.0,1658.39057696176,False,False,False,False,,Healthy
2026-05-25,SKU-1024,7,2624.0,1695.4116029532493,False,False,False,False,,Healthy
2026-05-26,SKU-1000,7,1052.0,721.369738184388,False,False,False,False,,Healthy
2026-05-26,SKU-1001,5,2372.0,2045.0163540432854,False,False,False,False,,Healthy
2026-05-26,SKU-1003,7,2292.0,1377.8089100877708,False,False,False,False,,Healthy
2026-05-26,SKU-1004,7,2470.0,1215.875729546876,False,False,False,False,,Overstock
2026-05-26,SKU-1005,10,517.0,1002.8617193692571,True,True,True,True,6.0,Watch
2026-05-26,SKU-1006,10,7573.0,5021.512046272903,False,False,False,False,,Healthy
2026-05-26,SKU-1007,14,11130.0,6764.996154087106,False,False,False,False,,Healthy
2026-05-26,SKU-1008,5,0.0,425.8040511103134,True,True,True,False,1.0,Critical
2026-05-26,SKU-1009,14,3823.0,4973.600690664428,True,True,False,False,,Watch
2026-05-26,SKU-1010,3,232.0,579.3919595572464,True,True,True,True,2.0,Watch
2026-05-26,SKU-1011,14,1555.0,2530.4930067444557,True,True,False,False,,Watch
